event_id,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
21826,2021-09-08,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Htan Taw U,21.3402,94.644,1,Democratic Voice of Burma,National,"On 8 September 2021, in Htan Taw U village (Pauk township, Pakokku district, Magway region), the Pauk PDF bombed and destroyed a telecom tower belonging to the military-owned company MyTel. There were no casualties.",0,1634652302
21967,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Magway,Taungdwingyi,Taungdwingyi,20.0065,95.5453,2,Democratic Voice of Burma; Network Media Group,National,"On 7 September 2021, in Taungdwingyi township (Magway district, Magway district), there was an explosion at the security gate of military LIB 103. Casualties unknown. The Beikthano PDF claimed they did the bombing.",0,1631628806
21969,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,Civilians (Myanmar),Government of Myanmar (2021-) State Administration Council,7,37,Southeast Asia,Myanmar,Magway,Magway,Natmauk,Ku Lar Shin,20.3527,95.5115,1,Democratic Voice of Burma; Network Media Group,National,"On 7 September 2021, in Ku Lar Shin village of Natmauk township (Magway district, Magway region), there was an explosion in the house of the Village Administrator. Casualties unknown. The Beikthano PDF claimed they did the bombing.",0,1631628806
21970,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Myothit,Myothit,20.1992,95.4469,2,Democratic Voice of Burma,National,"On 7 September 2021, in Myothit township (Magway district, Magway region), the Beikthano PDF bombed two lamp posts connected to the military equipment factory (17). No casualties reported.",0,1631628806
21968,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Magway,Natmauk,Natmauk,20.3533,95.3996,2,Democratic Voice of Burma,National,"On 7 September 2021, in Natmauk township (Magway district, Magway district), there were two explosions at the military-owned Myanmar Economic Bank which a few soldiers were deployed to provide security. Casualties unknown. The Beikthano PDF claimed they did the bombing.",0,1631628806
21833,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yenangyaung,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Yenangyaung,Yenangyaung,20.465,94.8712,1,Democratic Voice of Burma,National,"On 7 September 2021, in Yenangyaung town, Yenangyaung township (Magway district, Magway region), the Yenangyaung PDF bombed the Ywa Thit ward administration office. The PDF group stated that the attack was a warning to ward and village administrators serving under the military junta. Casualties unknown.",0,1631628806
22180,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myingyan,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Shwe Hlan,21.6472,95.2954,2,Myanmar Now,National,"On 7 September 2021, near Shwe Hlan village (Yesagyo township, Pakokku District, Magway region), the Myingyan PDF attacked the Myanmar military troops with landmines. At least 10 Myanmar military soldiers died.",10,1631628806
21986,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Network Media Group,National,"On 7 September 2021, in Yesagyo town (Yesagyo township, Pakokku district, Magway region), the Beikthano PDF bombed the house of a municipal chief of staff in Ward (No.7). Casualties unknown.",0,1631628806
22009,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Htan Taw U,21.3402,94.644,1,Democratic Voice of Burma,National,"On 7 September 2021, in Htan Taw U village (Pauk Township, Pakokku District, Magway Region), Pauk People's Defense Force (PPDF) destroyed the Myanmar military-owned Mytel telecom tower with a bomb. There were no casualties.",0,1634652302
22063,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Magway,Myothit,Myothit,20.1992,95.4469,2,Irrawaddy,National,"On 7 September 2021, in Myothit township (Magway district, Magway region), the local People's Defense Force attacked two transmission towers connected to a military equipment factory. Casualties unknown.",0,1636498618
28952,2021-09-07,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,2,Ministry of Defense - NUG,National,"On 7 September 2021, in Saw township (Gangaw district, Magway region), the military forces from Mindat town fired heavy artillery shells onto the Saw township. Locals were forced to flee. Casualties unknown.",0,1643125801
28946,2021-09-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,2,Ministry of Defense - NUG,National,"On 7 September 2021, between Saw township and the Kyaukhtu military's artillery battalion (coded as Saw) (Gangaw district, Magway region), a military vehicle was attacked with mines. There was an unspecified number of casualties.",0,1644333882
21912,2021-09-05,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Myothit,Myothit,20.1992,95.4469,1,Democratic Voice of Burma,National,"On 5 September 2021, in Myothit town of Myothit township (Magway district, Magway region), the Beikthano PDF bombed the police dormitory in Shwe La Yaung ward. Casualties unknown.",0,1631628806
21909,2021-09-04,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Myothit,Myothit,20.1992,95.4469,1,Democratic Voice of Burma,National,"On 4 September 2021, in Myothit town (Myothit township, Magway district, Magway region), the Beikthano PDF bombed the town municipal office. No casualties reported.",0,1631628806
20794,2021-08-31,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Democratic Voice of Burma,National,"On 31 August 2021, in Yesagyo town (Yesagyo township, Pakokku district, Magway region), there was a bomb blast in a teashop that is frequented by the USDP and Pyu Saw Htee members. Casualties unknown.",0,1631033493
20860,2021-08-31,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,2,Irrawaddy,National,"On 31 August 2021, near Win Chone village (Pauk Township, Pakokku District, Magway Region), the Myanmar military fired artillery shells towards a forest where villagers were hiding. Casualties unknown.",0,1631033493
20814,2021-08-31,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Wun Chone,21.3249,94.3768,2,Myanmar Pressphoto Agency,National,"On 31 August 2021, near Wun Chone village of Pauk township (Pakokku district, Magway region), the military fired artillery rounds indiscriminately as part of their clearance operations. Locals stated that there were no armed clashes in the area.",0,1631033493
20867,2021-08-30,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,Military Forces of Myanmar (2021-),Pyu Saw Htee,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Wun Chone,21.3249,94.3768,2,Democratic Voice of Burma; Radio Free Asia,National-Regional,"On 30 August 2021, near Wun Chone village (Pauk Township, Pakokku District, Magway Region), an unknown armed group attacked the Myanmar military soldiers and Pyu Saw Htee members with a landmine. At least 7 Myanmar military soldiers died and several others were injured.",7,1631033493
20793,2021-08-30,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,War Yon Pin Aing,21.3228,94.641,1,Democratic Voice of Burma,National,"On 30 August 2021, in War Yon Pin Aing village of Pauk township (Pakokku district, Magway region), the Pauk PDF bombed the house of an alleged Pyu Saw Htee member. Casualties unknown.",0,1631033493
20792,2021-08-30,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Yae Pyar,21.4275,94.6205,1,Democratic Voice of Burma,National,"On 30 August 2021, in Yae Pyar village of Pauk township (Pakokku district, Magway region), the Pauk PDF bombed the house of an alleged military informant and Pyu Saw Htee member. One of their family car was partially destroyed from the blast.",0,1631033493
20774,2021-08-30,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,1,Democratic Voice of Burma,National,"On 30 August 2021, in Pauk town (Pauk township, Pakokku district, Magway region), there was a bomb blast in No.4 primary school where military troops were based. The military inspected pedestrians afterwards. The Pauk PDF claimed responsibility for the act. Casualties unknown.",0,1631033493
20859,2021-08-29,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Kin Ma,21.2675,94.3876,2,Irrawaddy,National,"On 29 August 2021, near Kin Ma village (Pauk Township, Pakokku District, Magway Region), an unknown armed group attacked the Myanmar military troops with landmines. At least 11 soldiers died in two days of landmine attack on 27th and 29th August. 11 fatalities split for two days, for 27th and 29th August. 6 fatalities coded here.",5,1631033493
20858,2021-08-27,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Wun Chone,21.3249,94.3768,2,Irrawaddy,National,"On 27 August 2021, near Wun Chone village (Pauk Township, Pakokku District, Magway Region), an unknown armed group attacked the Myanmar military troops with landmines. At least 11 soldiers died in two days of landmine attack on 27th and 29th August. 11 fatalities split for two days, for 27th and 29th August. 6 fatalities coded here.",6,1631033493
21605,2021-08-26,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Taungdwingyi,Taungdwingyi,20.0065,95.5453,1,Democratic Voice of Burma,National,"On 26 August 2021, in Taungdwingyi town (Taungdwingyi township, Magway district, Magway region), two bombs exploded consecutively at a shop on Pyay Road that is owned by family members of military officers. The shop was not open yet at the time of attack. Some windows were broken and the walls cracked from the blast. The Beikthano PDF later claimed responsibility for the act. There were no casualties.",0,1643726749
21553,2021-08-24,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YPDF: Yaw People's Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Irrawaddy,National,"On 24 August 2021, north of Kyauk Phyu (South) along the Kale-Gangaw highway, 32 miles from Gangaw (coded as Gangaw township) (Gangaw district, Magway region), the Yaw PDF ambushed four military vehicles heading towards Kale with three landmines, before firing shots at the vehicles using traditional firearms. A military vehicle reportedly crashed into a roadblock, shattering the windshield. The Yaw PDF reported that between 10-15 soldiers died, including many injuries. The military however denied that there were any casualties on their side. Fatalities coded as 10.",10,1631035315
21554,2021-08-23,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YPDF: Yaw People's Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Irrawaddy,National,"On 23 August 2021, along the Kale-Gangaw highway in Gangaw township (Gangaw district, Magway region), the Yaw PDF ambushed military vehicles with landmines, before firing shots at fleeing soldiers. The Yaw PDF claimed that around 30 military soldiers were killed while 15 soldiers were wounded. Three out of eight vehicles were damaged. Fatalities coded as 30.",30,1631035315
21651,2021-08-21,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Democratic Voice of Burma,National,"On 21 August 2021, in Yesagyo town (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF bombed the town electricity department and the Pakhangyi local police station. The military forces then arrived and fired multiple shots and inspected pedestrians. Casualties unknown.",0,1631035314
21453,2021-08-19,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),Government of Myanmar (2021-) State Administration Council,7,37,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Democratic Voice of Burma,National,"On 19 August 2021, in Yesagyo town (Yesagyo Township, Pakokku District, Magway region), two bombs exploded near General Administration Department. Casualties unknown.",0,1631035314
21500,2021-08-19,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Gangaw Battalion,YDF: Yaw Defense Force,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Myanmar Now; Irrawaddy,National,"On 19 August 2021, in Gangaw Township (Gangaw District, Magway Region), the Gangaw People's Defense Force (believed to be either Gangaw PDF or YDF) attacked the Myanmar military troops with a landmine. At least 20 soldiers were killed. The Irrawaddy reported that Gangaw PDF was responsible for it while the Network Media Group reported that it was YDF who planted a landmine.",20,1638921553
21373,2021-08-17,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Minbu,Salin,Salin,20.5772,94.6593,2,Myanmar Now; Democratic Voice of Burma,National,"On 17 August 2021, in Salin township (Minbu district, Magway region), there was a bomb explosion at the southern town entry gate. One of the seven police officers who were securing at the gate died and two others were severely injured. The two injured police officers later died at a hospital on August 18.",3,1631035313
21352,2021-08-16,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 16 August 2021, in Yesagyo township (Pakokku district, Magway region), there was an explosion in the No.7 local police station. The military and the police forces then inspected pedestrians after the explosion. The Beikthano PDF claimed they did the bombing. Casualties unknown.",0,1631035314
21340,2021-08-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Myothit,Myothit,20.1992,95.4469,1,Democratic Voice of Burma,National,"On 15 August 2021, in Myothit town (Magway township, Magway district, Magway region), there were explosions at the township electrical management office and the 66 KV power supplies office on the Myothit-Natmauk road. The Beikthano PDF announced that it was an initial warning to stop charging the people with electric bills. Casualties unknown.",0,1636498618
21297,2021-08-13,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Taungdwingyi,Taungdwingyi,20.0065,95.5453,1,Democratic Voice of Burma,National,"On 13 August 2021, in Taungdwingyi town (Taungdwingyi township, Magway district, Magway region), there was an explosion in the police quarters next to the house of the Township Administrator. Beikthano PDF claimed responsibility for the act. Casualties unknown.",0,1631035314
21170,2021-08-10,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Radio Free Asia; Democratic Voice of Burma,National-Regional,"On 10 August 2021, on Gangaw-Kalay road (coded as Gangaw) (Gangaw district, Magway region), a landmine planted by the Yaw PDF exploded and hit three military trucks. RFA reported some soldiers were injured. DVB reported that the last truck was hit and two soldiers were killed with three injured.",2,1631035313
21152,2021-08-09,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Democratic Voice of Burma,National,"On 9 August 2021, in Yesagyo town (Yesagyo township, Pakokku district, Magway region), there was an explosion near the Electrical Power Cooperation building despite heavy deployment of security forces. The military conducted investigations afterwards. Casualties unknown.",0,1631035314
21128,2021-08-08,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Minbu,Pwintbyu,Pwintbyu,20.3633,94.6693,2,Democratic Voice of Burma,National,"On 8 August 2021, in Pwintbyu township (Minbu district, Magway region), there was a bomb explosion near the traffic control office in the compound of Myoma police station. The military inspected within and outside the compound including pedestrians. Casualties unknown.",0,1631035314
21120,2021-08-08,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Magway,Magway,Magway,20.1496,94.9325,1,Democratic Voice of Burma,National,"On 8 August 2021, on Kan Pyar road in Magway town (Magway township, Magway district, Magway region), there were two explosions in the Magway Air Force base weapons facility. Beikthano PDF and its allies did the bombing in commemoration of the Four Eights People's Movement. Casualties unknown.",0,1631035314
21474,2021-08-08,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Radio Free Asia,Regional,"On 8 August 2021, in Gangaw Township (Gangaw District, Magway Region), the YDF attacked the Myanmar military convoy with landmines on the Gangaw-Kalay road. Casualties unknown.",0,1631035316
21129,2021-08-06,2021,2,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Minbu,Pwintbyu,Pwintbyu,20.3633,94.6693,2,Democratic Voice of Burma,National,"Around 6 August 2021 (between 6 - 7 August), in Pwintbyu township (Minbu district, Magway region), there were explosions at Phyo Kabar petrol stations owned by two military-appointed Ward Administrators.",0,1631035314
21063,2021-08-05,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Taungdwingyi,Taungdwingyi,20.0065,95.5453,1,Democratic Voice of Burma,National,"On 5 August 2021, in Taungdwingyi town (Taungdwingyi Township, Magway District, Magway region), an explosion occurred at the house of the Myanmar military-appointed ward administrator. Casualties unknown.",0,1631035314
21000,2021-07-31,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Wun Chone,21.3249,94.3768,2,Democratic Voice of Burma,National,"On 31 July 2021, between Wun Chone village and Pin Taung village (Pauk township, Pakokku district, Magway region), 10 military soldiers were killed after stepping on landmines planted by Pauk PDF.",10,1631035314
20679,2021-07-29,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,2,Democratic Voice of Burma,National,"On 29 July 2021, in Kyi Ngu Taung in Pauk Township (Pakokku District, Magway Region), two civilians stepped a landmine planted by the Myanmar military. The landmine explosion killed both of them.",2,1628007599
21475,2021-07-28,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Radio Free Asia,Regional,"On 28 July 2021, in Gangaw Township (Gangaw District, Magway Region), the YDF attacked the Myanmar military convoy with landmines on the Gangaw-Tilin road. Casualties unknown.",0,1631035316
20503,2021-07-28,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Magway,Magway,Magway,20.1496,94.9325,2,Radio Free Asia; VOA,Regional-International,"On 28 July 2021, on Gangaw-Hteelin highway (coded as Magway district, Magway region), Yaw Defense Force blasted a landmine attack against Myanmar military forces. At least 20 soldiers from the Myanmar military died, according to YDF. But VOA reported that the military denied that there was an attack.",20,1631067057
20486,2021-07-27,2021,2,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,2,Democratic Voice of Burma,National,"Around 27 July 2021 (as reported), near Kyee Ngoe mountain, Pauk township (Pakokku district, Magway region), 6 landmines planted by Pauk township People Defense Force blasted while a convoy of about 100 troops from Myanmar military was passing by. Casualites unknown.",0,1628007599
20506,2021-07-27,2021,2,Explosions/Remote violence,Grenade,People's Defense Force - Pauk,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,1,Democratic Voice of Burma,National,"Around 27 July 2021 (as reported), in Pauk town (Pakokku district, Magway region), 2 hand grenades were thrown by Pauk township People Defense Force into the Puak township police station. One grenade exploded. Casualites unknown.",0,1628007599
20653,2021-07-26,2021,1,Explosions/Remote violence,Grenade,PKU-GZ: Pakokku Generation Z,,3,Civilians (Myanmar),Government of Myanmar (2021-) State Administration Council; Military Forces of Myanmar (2021-),7,37,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 26 July 2021, in Pakokku town (Pakokku Township, Pakokku District, Magway Region), the PKU-GZ threw two hand grenades at the Myanmar military-appointed ward administrator's house in Ward 15. On the same day, the PKU-GZ also attacked the house of a military informant with a hand grenade. The military informant was injured.",0,1639495692
20571,2021-07-25,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Beikthano,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Taungdwingyi,Taungdwingyi,20.0065,95.5453,1,Radio Free Asia; Democratic Voice of Burma,National-Regional,"On 25 July 2021, in Taungdwingyi town (Taungdwingyi township, Magway district, Magway region), there was an explosion at the house of the Township Administrator. Military trucks arrived and inspected passers-by after the blast. The Beikthano defense force claimed responsibility. There were no casualties.",0,1642516249
20519,2021-07-23,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 23 July 2021, in Yesagyo township (Pakokku district, Magway region), there was an explosion at a construction site in the municipal department compound. Casualties unknown.",0,1628007599
20070,2021-07-19,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,2,Democratic Voice of Burma,National,"On 19 July 2021, in Pauk township (Pakokku district, Magway region), Myanmar military troops stepped on landmines set up by Pauk PDF. DVB reported that the landmine explosions killed 12 Myanmar military soldiers.",12,1627402193
20036,2021-07-18,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,2,Democratic Voice of Burma; Myanmar Now,National,"On 18 July 2021, at Kyi Ngo mountain of Pauk township (Pakokku district, Magway region), the Pauk PDF claimed that there was an explosion of two landmines and 15 military troops were killed. There was another explosion in the evening and 17 military troops who came to retrieve the dead bodies from the earlier explosion were killed. Fatalities coded as 32 in total.",32,1627402193
20022,2021-07-18,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Magway,Taungdwingyi,Taungdwingyi,20.0065,95.5453,1,Democratic Voice of Burma,National,"On 18 July 2021, in Taungdwingyi town, Taungdwingyi township (Magway district, Magway region), there was an explosion at the gate of the military LIB 103 under the brigade 88. The military forces conducted inspections on pedestrians in the area after the explosion. Casualties unknown.",0,1627402193
19917,2021-07-10,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 10 July 2021, in Yesagyo township (Pakokku district, Magway region), there was an explosion at the electricity department. The military forces opened fire indiscriminately and checked motorbike riders afterwards. No one has claimed the responsibility for the act. Casualties unknown.",0,1626797363
19635,2021-07-05,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 5 July 2021, in Pakokku town (Pakokku township, Pakokku District, Magway region), a bomb set up by an unknown armed group exploded. Three civilians were injured.",0,1626194594
19641,2021-07-05,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Pauk,21.4522,94.4737,1,Democratic Voice of Burma,National,"On 5 July 2021, in the high school compound in Pauk town (Pauk township, Pakokku district, Magway region), a bomb exploded. Casualties unknown.",0,1626194594
18945,2021-06-17,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Democratic Voice of Burma,National,"On 17 June 2021, in Yesagyo town (Yesagyo Township, Pakokku District, Magway Region), a bomb exploded at the home of a school principal in No. 8 Thukhawadi ward. There were some damages to the fences, but no casualties reported.",0,1624381206
18929,2021-06-17,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Thayet,Thayet,Thayet,19.3215,95.1771,1,Irrawaddy,National,"On 17 June 2021, in Thayet town, Thayet township (Thayet District, Magway Region), explosions occurred in two different areas, near the homes of two government workers (including a female paediatrician and a township development officer) who were reportedly not participating in the civil disobedience movement. One vehicle was damaged by the blast. No casualties reported.",0,1624381206
18883,2021-06-15,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Magway,Chauk,Sa Lay,20.8338,94.7424,1,Democratic Voice of Burma,National,"On 15 June 2021, in Sa Lay town (Chauk Township, Magway District, Magway Region), an explosion occurred near the Myanmar military's LIB 416 battalion base a few minutes after a military plane flew over the town. Casualties unknown.",0,1624381206
